,time,YPredicted,YReal,KPredicted,NPredicted,RPredicted,loss,An,d,al,tr,depon,gentime,Z,dn,ksted,nsted,rsted,s,A,be,phi,region_id,segment_index
465,465,0.194010241144814,0.13568816768731,0.0873782711251968,0.215414750933068,0.894936068644297,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
466,466,0.196942664590565,0.14149644764071,0.0914630851124046,0.21927024900335,0.892409569564906,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
467,467,0.199871052317793,0.14940826474123,0.0945356741073445,0.22307476941331,0.890187324898821,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
468,468,0.202772911899886,0.15700511927477,0.0969814731855008,0.22683195320369,0.888127304724869,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
469,469,0.205654707284965,0.1629011373491,0.0989956273497935,0.230535422978988,0.886266527230164,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
470,470,0.208468324093099,0.1662979803829,0.100815451915634,0.234199446890089,0.884329488173159,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
471,471,0.211235256688932,0.16707082732947,0.102470959609146,0.237812209992037,0.882451342287668,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
472,472,0.213964215677721,0.1661753699784,0.103981573554171,0.241367140006822,0.88068743461795,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
473,473,0.216631372069147,0.165075182272,0.105432392809694,0.244870473546222,0.878910214934448,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
474,474,0.219219463608972,0.16471166964123,0.106870589208046,0.248326307950398,0.877034385226765,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
475,475,0.221764652664622,0.16583084766851,0.108242465600027,0.251717502386829,0.875266479822459,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
476,476,0.224280566082332,0.16985013870701,0.1095343841446,0.255036651011593,0.873679567862372,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
477,477,0.226744039172847,0.17855172041523,0.110781560191417,0.258291240253061,0.872150138300855,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
478,478,0.229090716195782,0.19309179252188,0.112062981170258,0.261504900223561,0.870349998007982,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
479,479,0.231331483497768,0.2132020504211,0.113355856424048,0.264672290142893,0.868347072258711,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
480,480,0.233589394298514,0.23606711054956,0.114548365032556,0.267741120276788,0.866775488473847,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
481,481,0.235888219848775,0.25690596207222,0.115623473807738,0.270701962076164,0.865736568410642,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
482,482,0.238128198510763,0.27167061304477,0.116668407047159,0.273594945504282,0.864720931809889,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
483,483,0.240125890205511,0.27966025570118,0.117835750521281,0.276491765348306,0.862841079696234,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
484,484,0.242042371158918,0.28365202566863,0.118992030971326,0.279328321415805,0.860896766936178,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
485,485,0.244054346181461,0.28821144332866,0.1199916304728,0.282032603099389,0.859733137661235,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
486,486,0.246079454782869,0.29758232333196,0.120904490555045,0.284638756065141,0.858934480606481,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
487,487,0.247881348200338,0.31374315769526,0.121920674279528,0.287240478906848,0.857389077460989,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
488,488,0.249633158387575,0.33478537444594,0.122902153881412,0.289769467601484,0.855914608728706,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
489,489,0.358864594160999,0.35705444312099,0.122902153881412,0.289769467601484,0.855914608728706,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
490,490,0.378167644043115,0.37895722239647,0.147215710418899,0.314170744852253,0.818975320289541,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
491,491,0.396906175377633,0.4012550461787,0.165706470826074,0.338125420633309,0.792914603375965,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
492,492,0.414383224975268,0.4247307968355,0.180486907916574,0.361519929500542,0.771926139269517,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
493,493,0.430281272532458,0.44896564404793,0.192691811997164,0.384143255833117,0.753752907212122,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
494,494,0.444385176342677,0.47233692816646,0.203085875545332,0.405796938721453,0.737197560858198,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
495,495,0.456681764430812,0.49245549849879,0.211910995901018,0.426269962824702,0.721997579488961,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
496,496,0.46721967138971,0.50683071029123,0.219522538314114,0.445396862108532,0.707928078945693,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
497,497,0.476103190258813,0.51296552337836,0.226052292396472,0.463062313384744,0.694948181565956,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
498,498,0.483416290718851,0.50891474666013,0.231569703791307,0.479239296067673,0.682932664426973,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
499,499,0.489357492685843,0.49560677481321,0.236197267077147,0.493874280404297,0.671954046235816,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
500,500,0.494229946797482,0.47776142877657,0.240021387509194,0.506878065689241,0.662289744356132,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
501,501,0.498126141435396,0.46205274382788,0.24315694486649,0.518387567796107,0.653681249388522,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
502,502,0.501071432849526,0.45437884572077,0.245788355269148,0.528616725964776,0.645726280499557,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
503,503,0.503200824130591,0.4550760101752,0.247985294055091,0.537653508705391,0.638388696698244,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
504,504,0.504795024824506,0.45910080142703,0.249701239374406,0.545458953288918,0.632000763786344,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
505,505,0.506152703639145,0.46253525795411,0.250875393152549,0.551993109295791,0.626915223064744,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
506,506,0.507194103666362,0.4659579681775,0.251756085087116,0.557549006296951,0.622585124505306,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
507,507,0.507932040173518,0.47185510924923,0.25251382672064,0.562315010406283,0.618743345155163,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
508,508,0.508414156509597,0.48122270166284,0.253204338240021,0.566407599364012,0.615293291304988,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
509,509,0.50872271781936,0.49263518826131,0.253773231091137,0.569878599185276,0.612288645332223,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
510,510,0.508973120458687,0.50242873168858,0.254074308160723,0.572725198785612,0.609908644280795,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
511,511,0.509175929931751,0.50696353718843,0.254215576277234,0.575068791625539,0.608001234255873,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
512,512,0.509320319114101,0.50445057087399,0.254330469298047,0.577022673149552,0.606393373293981,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
513,513,0.5094159945919,0.49589588390908,0.254461045080831,0.5786541729315,0.605015866248471,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
514,514,0.509473613097868,0.48603555899486,0.254608815956654,0.580015695982214,0.603830948815974,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
515,515,0.50950562526636,0.48066328465354,0.254734748729986,0.581144722749508,0.602832287536403,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
516,516,0.509525450174956,0.48228141327682,0.254765899823931,0.582066863099863,0.602038220603461,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
517,517,0.509528898255345,0.48850552612445,0.254740493823794,0.582839079919754,0.601378430378451,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
518,518,0.509526853954658,0.49426366198277,0.254714895056282,0.583480312397507,0.600827601241073,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
519,519,0.509531661424101,0.4987498288292,0.254709398213662,0.58399739491347,0.600386239243829,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
520,520,0.509548537126367,0.50471090702857,0.254731918679262,0.584403246885821,0.600045880428823,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
521,521,0.509575558996912,0.51115752158349,0.254777992527475,0.584716872770567,0.599789090827765,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
522,522,0.509603677483152,0.51295584227233,0.254830776523757,0.584963362061549,0.599589466461969,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
523,523,0.509616737087705,0.50669092255642,0.254861048124625,0.585173889290433,0.599411633342352,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
524,524,0.509599513265055,0.49322846373069,0.254863926285229,0.585386441984414,0.59920659576432,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
525,525,0.509575017440287,0.47863657239035,0.254939891089297,0.58561035684296,0.598956569720319,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
526,526,0.509552463865423,0.47125047913175,0.255030364359902,0.585810713425407,0.598724027550239,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
527,527,0.509536173533432,0.47787648112027,0.255078783337907,0.58596152244778,0.598557099832294,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
528,528,0.509528901926572,0.49937984135248,0.255053205967407,0.586049045048613,0.598482448494538,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
529,529,0.509531744866007,0.52834499724046,0.254946310895731,0.586071792788949,0.598505266814865,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
530,530,0.509544109935238,0.55375732515737,0.254775397473443,0.586040527652341,0.598609279421005,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
531,531,0.509563765544944,0.56788449230338,0.254582385754339,0.585978262044851,0.598756742290533,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
532,532,0.509586929976353,0.5696210553309,0.25443381649545,0.585920258795051,0.59888844275086,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
533,533,0.509608312844537,0.56659574251167,0.254420851157041,0.585914031154021,0.598923699479238,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
534,534,0.50962001807691,0.57073573827417,0.254563313388753,0.585980298914246,0.598828070111718,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
535,535,0.509618378597536,0.59000054462225,0.25466037606718,0.586040800596644,0.598738402676267,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
536,536,0.509610533980564,0.62198354371408,0.254717807947328,0.586089802483987,0.598665898388124,0.036117411387339,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.68625602091146,0.471589845286203,0.230098728228781,Sonoran Desert,1
537,537,0.516015307636811,0.65677583033946,0.254717807947328,0.586089802483987,0.598665898388124,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
538,538,0.609347144163376,0.68650829914436,0.26630955723294,0.582470399373741,0.705542747001558,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
539,539,0.680009919890664,0.70948733424032,0.28923747440881,0.594259460193241,0.763840193786178,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
540,540,0.733220814216415,0.72996221761944,0.315155067407839,0.615029309934476,0.788959756830014,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
541,541,0.774718984851949,0.75235336540335,0.340050155492224,0.640533121136896,0.795616071632064,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
542,542,0.808870743541887,0.77575609949008,0.362439605692523,0.668165509344892,0.793397034229427,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
543,543,0.838294363508788,0.79673359439926,0.38212828915644,0.696466022370699,0.787292776120228,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
544,544,0.864227943552514,0.81562693360362,0.399518100112237,0.72465718234828,0.779422257308222,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
545,545,0.887397006840734,0.83712968035689,0.414907416276985,0.752196659392471,0.770950065825591,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
546,546,0.908352375441242,0.86739166813031,0.428458275319169,0.778660258279806,0.762657398729887,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
547,547,0.927100190845565,0.91419864176242,0.440633019714829,0.803977488871528,0.754405360102103,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
548,548,0.943928468654009,0.98687550545865,0.451518349712904,0.827937527716827,0.746510348983893,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
549,549,0.959073435621181,1.09178366856317,0.461204520546482,0.850407351558725,0.739154131493725,0.0657270280436602,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.713945037363107,0.208482447479406,0.2,Sonoran Desert,2
550,550,1.13013035183701,1.21897393357216,0.461204520546482,0.850407351558725,0.739154131493725,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
551,551,1.26284314851049,1.34039977109643,0.516476982130335,0.916319197455931,0.75997994210418,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
552,552,1.37482227105109,1.43263074918427,0.574086337691189,0.992727415478607,0.759290658926503,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
553,553,1.46917339729506,1.49182763903118,0.628879715986047,1.07396151761629,0.747905818137535,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
554,554,1.54823038307788,1.52470230341963,0.679337461412698,1.15645745206118,0.731402218934419,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
555,555,1.61330664811607,1.53880243445983,0.723670862453043,1.23698124364928,0.713193264076911,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
556,556,1.6656558156822,1.53653979443705,0.762223791860657,1.31374178804016,0.694615858681695,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
557,557,1.70658849272611,1.52423268019659,0.794492779720983,1.38497175370277,0.676812944677163,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
558,558,1.73755338423195,1.52078417908517,0.820967916450545,1.44978469151909,0.660208566014588,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
559,559,1.75991766605835,1.5526398359678,0.842436960446123,1.50788635188963,0.644885175220919,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
560,560,1.77535720062853,1.63735711286738,0.859020349034627,1.55881529635936,0.63121987518691,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
561,561,1.78555724884573,1.77007376529718,0.871209879399131,1.60252200947171,0.619397835120005,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
562,562,1.79154243097055,1.92498770852195,0.880286053532362,1.63991831489494,0.609014602532426,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
563,563,1.79428840578678,2.06099344062512,0.88696936247325,1.67164391852458,0.599907035369018,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
564,564,1.79498350649554,2.14505377309931,0.891325110647276,1.69790196167868,0.592250503775726,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
565,565,1.79469767851208,2.1653738631074,0.893597251233339,1.71903987941159,0.586138249424901,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
566,566,1.79365074117727,2.12563944903514,0.894802527053724,1.73619822317617,0.581098553872774,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
567,567,1.79201775343323,2.03697832460781,0.895463402758164,1.75021348582179,0.576840158385369,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
568,568,1.79009373590876,1.91319781354455,0.89573170835938,1.76156750014205,0.573277431100797,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
569,569,1.78833054963155,1.76652752705812,0.895406708997614,1.77040175147626,0.570521149127483,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
570,570,1.78685053485875,1.60862717453758,0.894756162000355,1.77720036353528,0.568431623560686,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
571,571,1.78555648415169,1.45196835721904,0.894091946918609,1.7825157943521,0.566785027352362,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
572,572,1.78445796830833,1.30642079297237,0.893456999432452,1.7866515924426,0.565496561373577,0.217628981430959,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,1.08347133350062,0.13832688590776,0.202279112243131,Sonoran Desert,3
573,573,1.323671563359,1.1684439224654,0.893456999432452,1.7866515924426,0.565496561373577,0.0530234397693627,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.438540819324957,0.325071274108063,0.351409566216255,Sonoran Desert,4
574,574,1.02649495126093,1.02375089141687,0.76817644130598,1.83132969563294,0.436532568123279,0.0530234397693627,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.438540819324957,0.325071274108063,0.351409566216255,Sonoran Desert,4
575,575,0.846360613297957,0.86954124109696,0.647497555954948,1.79483338784399,0.373241711043124,0.0530234397693627,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.438540819324957,0.325071274108063,0.351409566216255,Sonoran Desert,4
576,576,0.730342183324049,0.72083654816278,0.546147057614125,1.71877868840038,0.340697588329341,0.0530234397693627,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.438540819324957,0.325071274108063,0.351409566216255,Sonoran Desert,4
577,577,0.645244473294597,0.59952593676451,0.465303296655978,1.62539821749949,0.321532518998664,0.0530234397693627,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.438540819324957,0.325071274108063,0.351409566216255,Sonoran Desert,4
578,578,0.577371673931997,0.51945491854576,0.401453035018108,1.52475601398417,0.309108408455405,0.0530234397693627,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.438540819324957,0.325071274108063,0.351409566216255,Sonoran Desert,4
579,579,0.521546907316846,0.47607072807313,0.351531437903845,1.42279099852751,0.300961699421781,0.0530234397693627,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.438540819324957,0.325071274108063,0.351409566216255,Sonoran Desert,4
